,file_name,caption
80650,COCO_val2014_000000146773.jpg,A big pink cake that has had a big piece cut off of it. 
50125,COCO_val2014_000000320670.jpg,A  man in jeans lays just above a white bed.
78957,COCO_val2014_000000161840.jpg,Three cats are sitting by a window looking outside.
168877,COCO_val2014_000000225175.jpg,An old clock on the side of the road.
78975,COCO_val2014_000000516408.jpg,this is a cat watching a tv in a living room
189022,COCO_val2014_000000110562.jpg,A man and woman both with laptops on their couch relaxing.
133728,COCO_val2014_000000285352.jpg,a very small bathroom with a dirty toilet and scrub brush near by
95108,COCO_val2014_000000326344.jpg,Three oranges are lined up with an exacto knife nearby.
114154,COCO_val2014_000000495852.jpg,An eagle is in full wing span while flying in a sunset sky.
90604,COCO_val2014_000000132272.jpg,A man holds up a glass of wine with a smile.
35086,COCO_val2014_000000250953.jpg,A massive crowd of people standing around the Washington monument.
20439,COCO_val2014_000000174893.jpg,A close up of a little girl cutting paper with scissors.
6823,COCO_val2014_000000438232.jpg,A train is stopped at a train station platform.
126219,COCO_val2014_000000275058.jpg,A man holds on tight as he rides across the water.
143262,COCO_val2014_000000403180.jpg,a clock tower near a city street and buildings
87175,COCO_val2014_000000091341.jpg,A microwave and counter in a small room.
128852,COCO_val2014_000000204930.jpg,A giraffe stands near some large rocks and trees.
199767,COCO_val2014_000000343053.jpg,An older man sitting at a wooden table with a plate and a drink.
161669,COCO_val2014_000000198447.jpg,A woman holds her skis as her friends go down the trail.
6440,COCO_val2014_000000398580.jpg,A very tall giraffe walks through the trees.
148697,COCO_val2014_000000146078.jpg,A red table sitting underneath a ceiling fan.
190205,COCO_val2014_000000255279.jpg,Some ones black racing bike in a parking lot next to his gear.
76180,COCO_val2014_000000110906.jpg,Guy standing back on one end of tennis court holding a racket
67210,COCO_val2014_000000161347.jpg,A large passenger jet sitting on top of a tarmac.
56612,COCO_val2014_000000351133.jpg,A woman holds a toothbrush and smiles in a bathroom setting.
117940,COCO_val2014_000000526364.jpg,This is the inside of a kitchen with a sink 
118034,COCO_val2014_000000014821.jpg,Two views of a bag in a chair with other objects are shown.
119702,COCO_val2014_000000329319.jpg,A cat sitting on a chair looking down.
41737,COCO_val2014_000000262505.jpg,A busy city street with many different vehicles.
90658,COCO_val2014_000000352694.jpg,A picture of a man kicking a soccer ball on a field.
42057,COCO_val2014_000000180541.jpg,a black and white double decker bus and some cars
97730,COCO_val2014_000000257053.jpg,A picture of someone's 50th birthday cake  that has a toilet on top.
100873,COCO_val2014_000000430973.jpg,Large whole pizza pie with cheese and olive toppings.
162222,COCO_val2014_000000451104.jpg,A snowy path where a man is walking down with a snow blower.
182149,COCO_val2014_000000030843.jpg,A horse is grooming a foal outside in the grass.
6900,COCO_val2014_000000438059.jpg,black and white cat wearing a red scarf
177676,COCO_val2014_000000578752.jpg,A person walking in the sand in a low tide beach.
68308,COCO_val2014_000000509129.jpg,Two men and a woman are standing in a 70's photo.
158303,COCO_val2014_000000336862.jpg,Three children are sitting playing with toys on green grass.
8070,COCO_val2014_000000287436.jpg,"A banana sitting on a table, with men around."
161969,COCO_val2014_000000098283.jpg,someone standing and riding on a skate board .
62642,COCO_val2014_000000117079.jpg,A small garbage can on a sidewalk with graffiti 
57683,COCO_val2014_000000416543.jpg,Electric bus stopped on the side of a street.
84352,COCO_val2014_000000301236.jpg,two different kinds of zebras in the grasslands
76558,COCO_val2014_000000456662.jpg,A young girl stands in front of the refrigerator.
35526,COCO_val2014_000000034786.jpg,"a man dressed in a red jacket and tri point hat walking down the road talking on a cell phone"
43936,COCO_val2014_000000537297.jpg,Two girls in red shirts playing in a grassy field
32794,COCO_val2014_000000539326.jpg,multiple cows grazing in a large green pasture.
139115,COCO_val2014_000000384114.jpg,Several men standing outside of small airplane with man retrieving luggage from cart.
58262,COCO_val2014_000000274800.jpg, a cat sleeping under some kind of covering.
84811,COCO_val2014_000000556183.jpg,"A noodle dish has Alfredo sauce, broccoli, and mushrooms. "
136412,COCO_val2014_000000407067.jpg,The boy is doing a trick on his skateboard.
132106,COCO_val2014_000000553547.jpg,Two cats are laying on a white bed with a striped pillow between them.
36322,COCO_val2014_000000026730.jpg,A dog sitting in a seat on a motorcycle.
141477,COCO_val2014_000000244060.jpg,A person offering a carrot to a donkey.
14908,COCO_val2014_000000163105.jpg,A little girl sleeping with her teddy bear and quilt.
124537,COCO_val2014_000000416345.jpg,an orange and white cat is sitting on a black chair
176533,COCO_val2014_000000417440.jpg,Three Zebras grazing on the grass in a field.
5265,COCO_val2014_000000467314.jpg,A basic kitchen with wooden cabinets and a bowl of fruit. 
171345,COCO_val2014_000000345849.jpg,two toys for children to ride on mounted on springs
80347,COCO_val2014_000000077345.jpg,Street riding skateboarder prepares to take a turn down a road. 
25523,COCO_val2014_000000500814.jpg,A little girl that is walking in the road.
5296,COCO_val2014_000000389624.jpg,An inside view of a kitchen is seen.
91908,COCO_val2014_000000341712.jpg,The police officer looks at his cell phone and the costumed woman talks on her cell phone.
132147,COCO_val2014_000000429623.jpg,A very large pizza on top of a pan on a table.
845,COCO_val2014_000000242139.jpg,A CITY WITH SKY SCRAPERS AND CARS ON IT 
111800,COCO_val2014_000000531532.jpg,Two young women playing wii in an apartment.
201630,COCO_val2014_000000113233.jpg,A man riding skis down the side of a snow covered slope.
76441,COCO_val2014_000000047511.jpg,Two women are sitting at a wood desk.
180310,COCO_val2014_000000353321.jpg,People are sitting on the ground on odd benches.
80144,COCO_val2014_000000245660.jpg,A skateboarder is shown in the air with his skateboard.
82536,COCO_val2014_000000155270.jpg,A police officer rides a motorcycle next to a beach.
105091,COCO_val2014_000000534915.jpg,An athlete holds a Frisbee in his hand while people in the background cheer.
152082,COCO_val2014_000000257275.jpg,A man on skiing into the water after sloping off a snow mountain
124845,COCO_val2014_000000423951.jpg,A harbor with ferry boats and a cityscape in the background.
172801,COCO_val2014_000000009857.jpg,A bed with a white com forter and two lamps. 
122328,COCO_val2014_000000358293.jpg,A female Tennis player is just about to make her serve. 
137045,COCO_val2014_000000034535.jpg,A bed has white blankets and blue lamps and tables.
37160,COCO_val2014_000000005076.jpg,Large tree with wooden picnic bench in wilderness area
66768,COCO_val2014_000000360434.jpg,Person dressed in black with red shirt laying on a bench.
169479,COCO_val2014_000000003711.jpg,A black cat sitting on top of the hood of a car.
195100,COCO_val2014_000000319456.jpg,A woman in a bathroom while a man takes a picture.
151605,COCO_val2014_000000136141.jpg,The bananas on the tree are not ready to be picked. 
171495,COCO_val2014_000000039513.jpg,A woman wearing a white shirt and neck tie.
80706,COCO_val2014_000000497628.jpg,A bedroom with a bed that has an ornate frame.
65985,COCO_val2014_000000492465.jpg,THERE IS A OWMAN THAT IS HOLDING A STUFF TOY IN HAND
166524,COCO_val2014_000000244215.jpg,A couple of dog statues next to some pallets and fire extinguishers.
115770,COCO_val2014_000000450570.jpg,A man and a small child walk through snow wearing skis.
122842,COCO_val2014_000000268247.jpg,"A small, illuminated vase holds a single tulip at a cafe."
149850,COCO_val2014_000000042408.jpg,a city bus drives down a road with other traffic 
20400,COCO_val2014_000000478282.jpg,a colorful vase with colorful plants inside of it
12529,COCO_val2014_000000124614.jpg,A family getting ready to leave to go somewhere. 
88973,COCO_val2014_000000223198.jpg,Shows a man dressed in suspenders and a tie 
120726,COCO_val2014_000000577868.jpg,Two pieces of fruit lay on a plate. 
134746,COCO_val2014_000000407168.jpg,A passenger train at a station has a great deal of graffiti.
153533,COCO_val2014_000000373677.jpg,a building with a clock tower against a blue sky
156650,COCO_val2014_000000063617.jpg,A scared boy holding a baseball glove out towards a baseball.
202279,COCO_val2014_000000014557.jpg,A large clock on the side of a beige building.
149045,COCO_val2014_000000338044.jpg,An orange chopper motorcycle is on display. 
188846,COCO_val2014_000000441840.jpg,A boy swinging his baseball bat in a park. 
160218,COCO_val2014_000000179397.jpg,A picture of a red building is  highlighted by a gate and train tracks outlining it.
73512,COCO_val2014_000000515391.jpg,A man wearing a striped tie with a black blazer
113601,COCO_val2014_000000181169.jpg,Four decorative mental tins holding up wooden plank as if it were a bench.
60524,COCO_val2014_000000468501.jpg,A group of women playing video games together
46368,COCO_val2014_000000354537.jpg,A dog sits in the driver's seat of a parked car.
97161,COCO_val2014_000000295797.jpg,A tower of a gray and white building has a weather vane and two clocks.
158347,COCO_val2014_000000578675.jpg,One man is photographing another who is on the phone.
85253,COCO_val2014_000000465323.jpg,A female snowboarder resting on a snowy slope
14179,COCO_val2014_000000386352.jpg,A girl swinging a tennis racket in a match.
193527,COCO_val2014_000000215652.jpg,A lady is sitting on a bed trying to organize things.
123266,COCO_val2014_000000065270.jpg,a toilet with an open seat next to a metal object
76382,COCO_val2014_000000021023.jpg,A large orange flower sitting in a blue glass vase.
99993,COCO_val2014_000000382443.jpg, A large dog laying  down with his carrier in the back round.
116254,COCO_val2014_000000141887.jpg,a surfer surfs on the ocean in the sun
85427,COCO_val2014_000000105812.jpg,A white plate with a cut in half sandwich on top of it.
15311,COCO_val2014_000000189436.jpg,A teddy bear that appears to be made out of wood.
180860,COCO_val2014_000000268340.jpg,A stop sign that is in the middle of no where.
47160,COCO_val2014_000000268838.jpg,Several sheep are in a grassy field with trees.
183294,COCO_val2014_000000149783.jpg,A group of people sitting in a restaurant and each using a laptop.
57726,COCO_val2014_000000015517.jpg,Buses parked on a road outside a large bus station. 
22913,COCO_val2014_000000078838.jpg,A team photo with a trophy after a game.
200791,COCO_val2014_000000438038.jpg,One bird on top of another on a tree branch.
176684,COCO_val2014_000000572453.jpg,a woman and her child looking at a horse behind a fence 
33646,COCO_val2014_000000030992.jpg,A group of men on a field playing baseball.
21178,COCO_val2014_000000322824.jpg,A one way sign that is on a pole.
148018,COCO_val2014_000000217303.jpg,a tennis player wearing all white waiting for the serve
141772,COCO_val2014_000000147818.jpg,A donut in a napkin with strawberries in the background
33355,COCO_val2014_000000008401.jpg,three bears outside in the woods in the bushes 
151673,COCO_val2014_000000472295.jpg,A man on ski's that is in the snow.
104952,COCO_val2014_000000344171.jpg,In the evening a large amount of open umbrellas are together.
109662,COCO_val2014_000000122418.jpg,Black and white photo of a man in a tie smiling.
80298,COCO_val2014_000000125472.jpg,A skateboarder jumps while trying to perform a trick.
97834,COCO_val2014_000000576871.jpg,A bunch of biker dudes begin led by one on a orange bike.
100860,COCO_val2014_000000501760.jpg,a big sausage in a roll with cheese and cups of sauce and a person
187481,COCO_val2014_000000516677.jpg,A group pauses to mingle and relax while skiing.
472,COCO_val2014_000000310103.jpg,Two luxurious motor bikes on the road near a hedge.
36690,COCO_val2014_000000460373.jpg,Planes lined up at an airport with the city skyline in the background.
85665,COCO_val2014_000000417830.jpg,"A partially eaten patriotic cake of red, white, and blue displayed on a cake stand. "
10431,COCO_val2014_000000329534.jpg,This all white bathroom has a round yellow rug that stands out very much.
107513,COCO_val2014_000000216603.jpg,a close up of vegetables on a plate with eggs
47074,COCO_val2014_000000264737.jpg,Livestock in a pen as part of a petting zoo.
189439,COCO_val2014_000000001340.jpg,This is a creative use of leaves and small reeds as an arrangement.
45805,COCO_val2014_000000178715.jpg,A hand holds a phone and presses a button. 
5070,COCO_val2014_000000150358.jpg,A man is sitting next to a Christmas teddy bear.
115130,COCO_val2014_000000200681.jpg,A black and white dog jumping for a Frisbee while another dog and a man are near by.
108140,COCO_val2014_000000180792.jpg,"A small bathroom features a toilet, window and piping."
79617,COCO_val2014_000000080522.jpg,A toddler is standing next to a horse who is eating hay.
38779,COCO_val2014_000000507015.jpg,Baseball players in their uniforms on a baseball field.
54514,COCO_val2014_000000550400.jpg,A cake has a heart with a knife in it.
41057,COCO_val2014_000000293964.jpg,Cooks standing in a kitchen preparing food for a restaurant.
179063,COCO_val2014_000000404191.jpg,A refrigerator freezer sitting in a yellow kitchen.
14428,COCO_val2014_000000435321.jpg,A woman standing in a living room holding a Wii game controller.
80421,COCO_val2014_000000555239.jpg,A hotdog with fries and a red cup of beer.
59270,COCO_val2014_000000315974.jpg,A person is pointing to an overripe banana.
6968,COCO_val2014_000000096097.jpg,A small cat sitting down on a chair.
87052,COCO_val2014_000000190372.jpg,A group of people smile while sitting at the table with their meals
25380,COCO_val2014_000000069668.jpg,An employee checking the quality of a product coming out of the oven.
183072,COCO_val2014_000000248918.jpg,A bed covered in a  blanket next to a window.
160582,COCO_val2014_000000075723.jpg,An old grey pickup truck is parked in front of a white house with pillars holding the porch up.
90962,COCO_val2014_000000335644.jpg,A man with a racket crouches on a court.
152651,COCO_val2014_000000070987.jpg,two people at a table with two boxes of pizza
137096,COCO_val2014_000000386704.jpg,A piped canopy bed with a wood headboard is dressed in neutral bedding.
69256,COCO_val2014_000000259216.jpg,The woman is selling lots of fruit at the stand today. 
68185,COCO_val2014_000000133061.jpg,a couple of cows are standing together outside
187682,COCO_val2014_000000251537.jpg,A singke vegetable and some herbs that are sitting on a cutting board. 
20334,COCO_val2014_000000360182.jpg,a kid holding a comb standing in a room
21060,COCO_val2014_000000062865.jpg,A group of giraffes eating leaves off trees.
177851,COCO_val2014_000000153543.jpg,A woman and child paddle boarding in the ocean.
147038,COCO_val2014_000000045627.jpg,A man that is standing on a wake board in the water.
45320,COCO_val2014_000000153392.jpg,A group of kites flying in the blue sky on a nice day. 
167458,COCO_val2014_000000034869.jpg,Fancy doughnuts in a plastic take out container.
38959,COCO_val2014_000000030447.jpg,a couple of bowls filled with some soup 
100030,COCO_val2014_000000553869.jpg,The woman smiles while standing with a blue umbrella.
153960,COCO_val2014_000000504248.jpg,"a bathroom with a sink, tub, toilet and trash can."
58363,COCO_val2014_000000323739.jpg,A person is near a boat docked at the beach. 
172271,COCO_val2014_000000327918.jpg,"A boiling pot, kettle and frying pan with chicken, broccoli and onion sitting on a stove top."
112592,COCO_val2014_000000250051.jpg,A little statue holding onto a vase with flowers.
56528,COCO_val2014_000000504452.jpg,a guy riding a bicycle past a painted city wall
140499,COCO_val2014_000000183374.jpg,A group of people who are standing near each other with umbrellas.
43516,COCO_val2014_000000440940.jpg,A pretty young girl in a kayak on the river.
34160,COCO_val2014_000000518222.jpg,A young male is riding his skateboard on the ramp.
27666,COCO_val2014_000000480311.jpg,a large group of little kids out in front of a building
39775,COCO_val2014_000000134882.jpg,A cat laying on a bed in front of a book shelf.
158353,COCO_val2014_000000572802.jpg,a man is talking on a phone outside
55419,COCO_val2014_000000577077.jpg,There is a toy bear leaning on a pillow
96247,COCO_val2014_000000077660.jpg,A kid without shoes is holding a tennis racket.
146111,COCO_val2014_000000256859.jpg,A couple of adult zebra's walking beside a baby zebra.
181222,COCO_val2014_000000312550.jpg,Two cats that are laying down on a bed.
164967,COCO_val2014_000000148531.jpg,A small blue plane sitting on a tarmac.
70467,COCO_val2014_000000298649.jpg,Two people trying to free an automobile mired in mud on a dirt road.
191539,COCO_val2014_000000486694.jpg,A train on a railroad track parked at a station
198467,COCO_val2014_000000060448.jpg,A man flying into the air over a bed.
139402,COCO_val2014_000000178747.jpg,A white bus on a narrow street in the woods. 
30963,COCO_val2014_000000015006.jpg,There is a large amount of graffiti drawn on the bathroom walls.
58534,COCO_val2014_000000335045.jpg,A large silver decorative elephant is standing on a white cloth in a yard.
13999,COCO_val2014_000000349754.jpg,Person surfing a wave in a large body of water.
112508,COCO_val2014_000000123125.jpg,The table has a hair brush and a hair dryer sitting on top of it.
1584,COCO_val2014_000000183757.jpg,A cat and two dogs rest by a pond.
143922,COCO_val2014_000000295574.jpg,A man is taking a photo of himself in the bathroom.
148290,COCO_val2014_000000203879.jpg,"A cell phone, ear buds, and two jewels laying near each other."
176059,COCO_val2014_000000153697.jpg,A gold and brown clock shows 6:39 for the time.
175291,COCO_val2014_000000333135.jpg,a double decker bus is parked on a street 
151197,COCO_val2014_000000224567.jpg,A dog that is catching a Frisbee in its mouth.
108635,COCO_val2014_000000240049.jpg,a woman and a baby look at giraffes at the zoo
195226,COCO_val2014_000000162495.jpg,Tall building with clock and spire behind white bricked building.
168300,COCO_val2014_000000551403.jpg,A lighted clock hangs from an ornate ceiling. 
161409,COCO_val2014_000000281475.jpg,A young lady and her yellow lab in a loving embrace. 
100115,COCO_val2014_000000288202.jpg,a polar bear sits with his mouth open on a glacier
17570,COCO_val2014_000000179191.jpg,Several different colored ties are placed on the bed. 
172577,COCO_val2014_000000390048.jpg,A guy opening his mouth wide for food.
39746,COCO_val2014_000000544611.jpg,A crowd of people surrounding a bed in the street.
175989,COCO_val2014_000000463452.jpg,A man sitting down with an angry look.
85775,COCO_val2014_000000007304.jpg,A small girl in action on a court with a racket.
39139,COCO_val2014_000000196516.jpg,A skateboarder in the middle of performing a trick.
186007,COCO_val2014_000000532142.jpg,A large white train on a city street.
102186,COCO_val2014_000000028682.jpg,A kitchen with gas stove with four burners and a sink. 
42366,COCO_val2014_000000100283.jpg,A STOP sign on a city street at night.
102460,COCO_val2014_000000011291.jpg,A woman and a man stand smiling in front of many bottles of wine.
172134,COCO_val2014_000000292493.jpg,A family skiing and playing in the snow.
175817,COCO_val2014_000000458481.jpg,A group of cattle in a grassy field near a tree.
69603,COCO_val2014_000000438915.jpg,A bulldog on a chain is standing on a skateboard.
3454,COCO_val2014_000000188958.jpg,A group of people with snowboards outside of a lodge.
142438,COCO_val2014_000000477112.jpg,a man plays video games in his home
129453,COCO_val2014_000000482485.jpg,There is a concrete sidewalk with a red fire hydrant next to it.
150389,COCO_val2014_000000391347.jpg,This is a stop sign at the corner of Swampfox and Gamecock.
127913,COCO_val2014_000000304484.jpg,Grand father clock in the corner of a room near side table and dinning table and chairs.
196895,COCO_val2014_000000387506.jpg,Lots of umbrellas stand tall in some sand.
81095,COCO_val2014_000000492970.jpg,A fireplace in a living room with brown blinds. 
133002,COCO_val2014_000000435257.jpg,A tall clock mounted on the side of the street.
74176,COCO_val2014_000000392555.jpg,A zebra looks at another zebra lying down.
32014,COCO_val2014_000000393254.jpg,There is a tent with a photo of a bus under it.
128280,COCO_val2014_000000061108.jpg,A dog sits in the basket of a bicycle leaning against bleachers.
114128,COCO_val2014_000000474384.jpg,A pair of sheep looking eagerly at something through a fence.
107591,COCO_val2014_000000210241.jpg,A train yard with multiple sets of tracks and various train engines and cars on the different tracks.
66608,COCO_val2014_000000437432.jpg,Black and white photograph of someone with a backpack under a street sign
179537,COCO_val2014_000000450357.jpg,a person standing in front of a mirror with his reflection in a different pose
30620,COCO_val2014_000000218204.jpg,A wooden table topped with glasses with plants.
137372,COCO_val2014_000000252388.jpg,A baby with an open mouth is in front of a sink.
61345,COCO_val2014_000000302094.jpg,A statue with flowers on it has just been put up.
54615,COCO_val2014_000000137844.jpg,A skateboarder is curving his jump in a bowl
129936,COCO_val2014_000000532580.jpg,A black train approaching a train station stop.
200709,COCO_val2014_000000280347.jpg,A lighthouse with birds flying around it on a cold day.
120915,COCO_val2014_000000138078.jpg,A teenager is in his baseball uniform on a field.
148620,COCO_val2014_000000130030.jpg,A small table with chairs in a decorated room.
64336,COCO_val2014_000000396863.jpg,A girl on a horse rides past a lake.
177410,COCO_val2014_000000449190.jpg,A wrap served with a container of bacon and another container of vegetables.
24208,COCO_val2014_000000485294.jpg,an all white bed set with a little boy asleep on it 
2350,COCO_val2014_000000299319.jpg,"Two young girls walking in front of a building, holding umbrellas."
72243,COCO_val2014_000000474119.jpg,A man sitting on a toilet whle talking on a phone.
63773,COCO_val2014_000000350467.jpg,Two people walking on beach next to white umbrella.
194139,COCO_val2014_000000413955.jpg,A baseball player in a white uniform swings the bat.
192910,COCO_val2014_000000002014.jpg,A boy catching himself while riding a skateboard.
92179,COCO_val2014_000000010217.jpg,A quesadilla wrapped in plastic sitting on top of a table.
142913,COCO_val2014_000000382617.jpg,A stack of items that starts with a book and ends with a battery.  
26335,COCO_val2014_000000503255.jpg,A bench sits next to a tree near a cliff. 
91526,COCO_val2014_000000373768.jpg,a person standing up in a living room playing nintendo wii
133157,COCO_val2014_000000021993.jpg,A couple of people sitting at a dinner table filled with food.
138929,COCO_val2014_000000325114.jpg,a little red tabke with a plate on it in the bathroom 
112598,COCO_val2014_000000431655.jpg,A red rose is in a clear vase half-filled with water.
171993,COCO_val2014_000000442523.jpg,A horse in the distance grazing in the forest 
157425,COCO_val2014_000000289620.jpg,Two men on a beach playing paddle ball.
97661,COCO_val2014_000000177420.jpg,White counter top sink with wooden cabinets and a mirror. 
136687,COCO_val2014_000000197847.jpg,People are riding down the hill in the snow on skis.
36760,COCO_val2014_000000465664.jpg,A 787 Jet Airplane sitting on a runway at an airport.
111176,COCO_val2014_000000008190.jpg,A youth surfing on a body of water outside.
52222,COCO_val2014_000000364919.jpg,Numerous vehicles traveling on a bridge over water.
202443,COCO_val2014_000000335981.jpg,A few people walking in a store near each other.
74287,COCO_val2014_000000435358.jpg,An expert snowboarder navigates his way down a steep run.
74450,COCO_val2014_000000511554.jpg,there is a woman smiling and holding bananas
108533,COCO_val2014_000000292945.jpg,Jogging couple resting on benches at the pier across the city view
5842,COCO_val2014_000000539808.jpg,An airport parked on an airstrip in front of a building.
4658,COCO_val2014_000000295564.jpg,Many colorful glass jars on the table have different shapes and sizes.
3670,COCO_val2014_000000282225.jpg,"A goalkeeper goes towards the ball, deciding where to kick it"
30387,COCO_val2014_000000058522.jpg,A brown teddy bear in a forest with trees and shrubbery.
191583,COCO_val2014_000000006870.jpg,A black and red train at a train station.
93127,COCO_val2014_000000044151.jpg,two containers sitting resting on a green wooden bench
113315,COCO_val2014_000000483182.jpg,A scene at a  very busy airport late at night.
194847,COCO_val2014_000000190115.jpg,A man by a bowl of food by a pizza and large beer bottle.
546,COCO_val2014_000000085160.jpg,A few people working on various computers in an office.
24956,COCO_val2014_000000386819.jpg,A large Colgate clock sitting on the shore next to a body of water.
95449,COCO_val2014_000000477780.jpg,A man dressed in a nun outfit riding on a skateboard. 
105252,COCO_val2014_000000209162.jpg,Four men playing with a frisbee on the grass.
101253,COCO_val2014_000000445505.jpg,"A surfer kicking up spray on a wave, riding his board."
30913,COCO_val2014_000000102707.jpg,Utensils and containers line the sink in a kitchen.
202589,COCO_val2014_000000133485.jpg,A pouring picture with a bouquet of flowers in a window pane.
34357,COCO_val2014_000000527480.jpg,A man partaking in a water sport in the ocean. 
6228,COCO_val2014_000000410097.jpg,One sheep lies down as four others stand near.
155378,COCO_val2014_000000501153.jpg,A white truck with a black back filled with people.
141699,COCO_val2014_000000542777.jpg,A plate full of fried food and salad with a fork laying in it
102154,COCO_val2014_000000022623.jpg,A close up photo of a smart phone lit up.
48333,COCO_val2014_000000148570.jpg,Three men wearing tuxedos standing next to each other in a field. 
166405,COCO_val2014_000000471335.jpg,A small child reaching out to pet a dog on a leash
57891,COCO_val2014_000000527558.jpg,A group of people fishing next to a railroad bridge.
202542,COCO_val2014_000000001404.jpg,A small child sitting on a couch with two stuffed animals
66223,COCO_val2014_000000356740.jpg,A laptop has a picture of a blue swirl on the screen.
189496,COCO_val2014_000000393089.jpg,A boy leaning down to his plate of eggs and tomato.
28985,COCO_val2014_000000283113.jpg,"A hot dog is smothered with bacon, onions, and mustard."
162462,COCO_val2014_000000543631.jpg,A cot is sitting next to a window.
175528,COCO_val2014_000000398045.jpg,A group of people in costume standing around each other.
173284,COCO_val2014_000000577310.jpg,"People gathered on a hill, some flying kites."
185021,COCO_val2014_000000477853.jpg,A person with glasses on the bike in front of a house.
78461,COCO_val2014_000000016689.jpg,A tall red brick building with two towers on it.
90811,COCO_val2014_000000118546.jpg,an unmade bed with a cat sitting on it
142905,COCO_val2014_000000171603.jpg,"One boy is looking a computer, and one is looking at a phone."
166744,COCO_val2014_000000380142.jpg,A brown horse and foal in a green field.
153117,COCO_val2014_000000381246.jpg,a pizza on a wooden pan with a person sitting across from it
100918,COCO_val2014_000000537369.jpg,A woman holding a doughnut next to a cup of coffee.
189023,COCO_val2014_000000110562.jpg,A  man and a woman sitting on a sofa both with laptops on their laps
119680,COCO_val2014_000000418563.jpg,A person feeding a donut with white frosting and sprinkles.
48707,COCO_val2014_000000530998.jpg,A man walking across a grass covered park.
177007,COCO_val2014_000000456377.jpg,a board that has some greens on top of it
30551,COCO_val2014_000000208380.jpg,A couple of glass vases with flowers on a desk.
36599,COCO_val2014_000000174390.jpg,A police officer riding a motorcycle down the street
149176,COCO_val2014_000000555686.jpg,A woman posing and riding on a red motorcycle
117705,COCO_val2014_000000338905.jpg,a couple of people are eating at a table
29786,COCO_val2014_000000263382.jpg,"A living area with a clock, lamp and a stone facade."
51444,COCO_val2014_000000206784.jpg,"A kitchen with a green oven, pink refrigerator, microwave and sink."
138051,COCO_val2014_000000018563.jpg,Two people baking a meat dish in oven.
48918,COCO_val2014_000000413079.jpg,A person rides a horse and jumps over a rail. 
93544,COCO_val2014_000000502715.jpg,A bird walks along on a beach with other members of its kind.
91225,COCO_val2014_000000093511.jpg,The tennis player stands ready to swing his racket.
134578,COCO_val2014_000000268693.jpg,A sign on a pole signifying a no parking zone.
111618,COCO_val2014_000000187054.jpg,Two men sitting on a couch holding remotes in their hands.
128721,COCO_val2014_000000435134.jpg,A dog is watching a little boy on TV.
120636,COCO_val2014_000000459117.jpg,Clydesdale horses pulling kegs of beer down the street.
104923,COCO_val2014_000000400815.jpg,"This veteran traveler is satisfied with the lift, riding in the back of a pickup truck."
7290,COCO_val2014_000000084477.jpg,A chair and umbrella sitting on a beach near a person.
169482,COCO_val2014_000000003711.jpg,"There is something that looks particularly interesting here."
175542,COCO_val2014_000000166259.jpg,A group of fur ducks walks along a wooden walkway.
57191,COCO_val2014_000000355234.jpg,A dog chasing two sheep on top of a lush green field.
109234,COCO_val2014_000000560111.jpg,an image of a red and yellow train at a station
34356,COCO_val2014_000000527480.jpg,A guy in the water para sailing. 
6071,COCO_val2014_000000338607.jpg,A statue of a giraffe eating at a marina.
169913,COCO_val2014_000000086559.jpg,A group of giraffes in an outdoor enclosure.
107420,COCO_val2014_000000040259.jpg,A large clock tower sitting next to a red brick building.
110012,COCO_val2014_000000243075.jpg,a polar bear near rocks made to look like ice
31631,COCO_val2014_000000528232.jpg,Two giraffes are standing in a field with heads down.
53041,COCO_val2014_000000519094.jpg,The cat could be yawning or could be screaming.
181671,COCO_val2014_000000273645.jpg,"Sunbathers are on a rocky beach with towels, and umbrellas."
109500,COCO_val2014_000000466901.jpg,The military officers stand next to bombs on display.
110657,COCO_val2014_000000553074.jpg,A little boy is sitting on a skateboard.
61481,COCO_val2014_000000424464.jpg,A statue of brightly dressed clowns riding a bicycle with multiple seats.
118951,COCO_val2014_000000502752.jpg,A couple of giraffe standing next to a tree in an enclosure.
23558,COCO_val2014_000000107020.jpg,The cake with an angel on the icing is cut diagnolly in half.
138770,COCO_val2014_000000027519.jpg,a person standing on a city sidewalk holding a dog leash
78904,COCO_val2014_000000539436.jpg,An SUV trying to enter the road while a truck is driving down it.
122101,COCO_val2014_000000200109.jpg,A displayed text message on a black cell phone.
78943,COCO_val2014_000000237780.jpg,Several cows on a green hillside that's enclosed by a fence.
130518,COCO_val2014_000000487220.jpg,3 people pose for the camera in a backyard
169447,COCO_val2014_000000432605.jpg,A white bathroom with tiled floor and sliding door
46993,COCO_val2014_000000306952.jpg,"A giraffe in an indoor cage,standing against the back wall."
73967,COCO_val2014_000000254074.jpg,Two dogs walking on a rocky beach while one carries a frisbee.
97666,COCO_val2014_000000225546.jpg,a small bathroom with a mirror and sink
162584,COCO_val2014_000000146813.jpg,A single bed with a white comforter turned down.
53012,COCO_val2014_000000228411.jpg,A street scene from the viewpoint of a small round window.
139997,COCO_val2014_000000411215.jpg,The train cars are parked in the meadow.
67976,COCO_val2014_000000570664.jpg,a grey cat in a room very disorganized with shoes all over
37435,COCO_val2014_000000341929.jpg,A group of withering flowers by a road side.
121008,COCO_val2014_000000096625.jpg,A man is performing a trick on skis.
172520,COCO_val2014_000000118564.jpg,a person jumping a snow board in the air
